scenario,simulation_id,#simulation,gt_type,n_manufacturers,periods,disruption_prob,disruption_magnitude,traje,peak_shortage,avg_shortage,shortage_periods,resolution_time,total_profit,buyer_cost,fda_interventions,predicted_resolution_period,confidence_level,method,trajectory_period,trajectory_total_demand,trajectory_total_supply,trajectory_shortage_amount,trajectory_unsold,trajectory_shortage_percentage,trajectory_disrupted_manufacturers,trajectory_fda_announcement,shortage_flag
gt_id_54,16699a13,0,2,2,7,0.05,0.6,"[{'period': 0, 'total_demand': 1.0, 'total_supply': 0.7, 'shortage_amount': 0.3, 'unsold': 0.0, 'shortage_percentage': 30.0, 'disrupted_manufacturers': [], 'fda_announcement': 'Initial shortage observed. Monitoring closely.'}, {'period': 1, 'total_demand': 1.1, 'total_supply': 0.7, 'shortage_amount': 0.4, 'unsold': 0.0, 'shortage_percentage': 36.36, 'disrupted_manufacturers': [], 'fda_announcement': 'Encouraging manufacturers to increase production.'}, {'period': 2, 'total_demand': 1.15, 'total_supply': 0.7, 'shortage_amount': 0.45, 'unsold': 0.0, 'shortage_percentage': 39.13, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA may expedite approvals for capacity expansion.'}, {'period': 3, 'total_demand': 1.1, 'total_supply': 0.85, 'shortage_amount': 0.25, 'unsold': 0.0, 'shortage_percentage': 22.73, 'disrupted_manufacturers': [], 'fda_announcement': 'First signs of supply increase observed.'}, {'period': 4, 'total_demand': 1.05, 'total_supply': 0.95, 'shortage_amount': 0.1, 'unsold': 0.0, 'shortage_percentage': 9.52, 'disrupted_manufacturers': [], 'fda_announcement': 'Supply improving, shortage reducing.'}, {'period': 5, 'total_demand': 1.0, 'total_supply': 1.0, 'shortage_amount': 0.0, 'unsold': 0.0, 'shortage_percentage': 0.0, 'disrupted_manufacturers': [], 'fda_announcement': 'Shortage resolved. Monitoring for stability.'}, {'period': 6, 'total_demand': 1.0, 'total_supply': 1.0, 'shortage_amount': 0.0, 'unsold': 0.0, 'shortage_percentage': 0.0, 'disrupted_manufacturers': [], 'fda_announcement': 'Market stable. No further interventions planned.'}]",0.3913,0.196771429,5,5,5.9,9.05,7,5,medium,zero_shot_trajectory,2,1.15,0.7,0.45,0,39.13,[],FDA may expedite approvals for capacity expansion.,TRUE
gt_id_54,16699a13,0,2,2,7,0.05,0.6,"[{'period': 0, 'total_demand': 1.0, 'total_supply': 0.7, 'shortage_amount': 0.3, 'unsold': 0.0, 'shortage_percentage': 30.0, 'disrupted_manufacturers': [], 'fda_announcement': 'Initial shortage observed. Monitoring closely.'}, {'period': 1, 'total_demand': 1.1, 'total_supply': 0.7, 'shortage_amount': 0.4, 'unsold': 0.0, 'shortage_percentage': 36.36, 'disrupted_manufacturers': [], 'fda_announcement': 'Encouraging manufacturers to increase production.'}, {'period': 2, 'total_demand': 1.15, 'total_supply': 0.7, 'shortage_amount': 0.45, 'unsold': 0.0, 'shortage_percentage': 39.13, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA may expedite approvals for capacity expansion.'}, {'period': 3, 'total_demand': 1.1, 'total_supply': 0.85, 'shortage_amount': 0.25, 'unsold': 0.0, 'shortage_percentage': 22.73, 'disrupted_manufacturers': [], 'fda_announcement': 'First signs of supply increase observed.'}, {'period': 4, 'total_demand': 1.05, 'total_supply': 0.95, 'shortage_amount': 0.1, 'unsold': 0.0, 'shortage_percentage': 9.52, 'disrupted_manufacturers': [], 'fda_announcement': 'Supply improving, shortage reducing.'}, {'period': 5, 'total_demand': 1.0, 'total_supply': 1.0, 'shortage_amount': 0.0, 'unsold': 0.0, 'shortage_percentage': 0.0, 'disrupted_manufacturers': [], 'fda_announcement': 'Shortage resolved. Monitoring for stability.'}, {'period': 6, 'total_demand': 1.0, 'total_supply': 1.0, 'shortage_amount': 0.0, 'unsold': 0.0, 'shortage_percentage': 0.0, 'disrupted_manufacturers': [], 'fda_announcement': 'Market stable. No further interventions planned.'}]",0.3913,0.196771429,5,5,5.9,9.05,7,5,medium,zero_shot_trajectory,3,1.1,0.85,0.25,0,22.73,[],First signs of supply increase observed.,TRUE
gt_id_54,16699a13,0,2,2,7,0.05,0.6,"[{'period': 0, 'total_demand': 1.0, 'total_supply': 0.7, 'shortage_amount': 0.3, 'unsold': 0.0, 'shortage_percentage': 30.0, 'disrupted_manufacturers': [], 'fda_announcement': 'Initial shortage observed. Monitoring closely.'}, {'period': 1, 'total_demand': 1.1, 'total_supply': 0.7, 'shortage_amount': 0.4, 'unsold': 0.0, 'shortage_percentage': 36.36, 'disrupted_manufacturers': [], 'fda_announcement': 'Encouraging manufacturers to increase production.'}, {'period': 2, 'total_demand': 1.15, 'total_supply': 0.7, 'shortage_amount': 0.45, 'unsold': 0.0, 'shortage_percentage': 39.13, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA may expedite approvals for capacity expansion.'}, {'period': 3, 'total_demand': 1.1, 'total_supply': 0.85, 'shortage_amount': 0.25, 'unsold': 0.0, 'shortage_percentage': 22.73, 'disrupted_manufacturers': [], 'fda_announcement': 'First signs of supply increase observed.'}, {'period': 4, 'total_demand': 1.05, 'total_supply': 0.95, 'shortage_amount': 0.1, 'unsold': 0.0, 'shortage_percentage': 9.52, 'disrupted_manufacturers': [], 'fda_announcement': 'Supply improving, shortage reducing.'}, {'period': 5, 'total_demand': 1.0, 'total_supply': 1.0, 'shortage_amount': 0.0, 'unsold': 0.0, 'shortage_percentage': 0.0, 'disrupted_manufacturers': [], 'fda_announcement': 'Shortage resolved. Monitoring for stability.'}, {'period': 6, 'total_demand': 1.0, 'total_supply': 1.0, 'shortage_amount': 0.0, 'unsold': 0.0, 'shortage_percentage': 0.0, 'disrupted_manufacturers': [], 'fda_announcement': 'Market stable. No further interventions planned.'}]",0.3913,0.196771429,5,5,5.9,9.05,7,5,medium,zero_shot_trajectory,4,1.05,0.95,0.1,0,9.52,[],"Supply improving, shortage reducing.",TRUE
gt_id_54,16699a13,0,2,2,7,0.05,0.6,"[{'period': 0, 'total_demand': 1.0, 'total_supply': 0.7, 'shortage_amount': 0.3, 'unsold': 0.0, 'shortage_percentage': 30.0, 'disrupted_manufacturers': [], 'fda_announcement': 'Initial shortage observed. Monitoring closely.'}, {'period': 1, 'total_demand': 1.1, 'total_supply': 0.7, 'shortage_amount': 0.4, 'unsold': 0.0, 'shortage_percentage': 36.36, 'disrupted_manufacturers': [], 'fda_announcement': 'Encouraging manufacturers to increase production.'}, {'period': 2, 'total_demand': 1.15, 'total_supply': 0.7, 'shortage_amount': 0.45, 'unsold': 0.0, 'shortage_percentage': 39.13, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA may expedite approvals for capacity expansion.'}, {'period': 3, 'total_demand': 1.1, 'total_supply': 0.85, 'shortage_amount': 0.25, 'unsold': 0.0, 'shortage_percentage': 22.73, 'disrupted_manufacturers': [], 'fda_announcement': 'First signs of supply increase observed.'}, {'period': 4, 'total_demand': 1.05, 'total_supply': 0.95, 'shortage_amount': 0.1, 'unsold': 0.0, 'shortage_percentage': 9.52, 'disrupted_manufacturers': [], 'fda_announcement': 'Supply improving, shortage reducing.'}, {'period': 5, 'total_demand': 1.0, 'total_supply': 1.0, 'shortage_amount': 0.0, 'unsold': 0.0, 'shortage_percentage': 0.0, 'disrupted_manufacturers': [], 'fda_announcement': 'Shortage resolved. Monitoring for stability.'}, {'period': 6, 'total_demand': 1.0, 'total_supply': 1.0, 'shortage_amount': 0.0, 'unsold': 0.0, 'shortage_percentage': 0.0, 'disrupted_manufacturers': [], 'fda_announcement': 'Market stable. No further interventions planned.'}]",0.3913,0.196771429,5,5,5.9,9.05,7,5,medium,zero_shot_trajectory,5,1,1,0,0,0,[],Shortage resolved. Monitoring for stability.,TRUE
gt_id_54,16699a13,0,2,2,7,0.05,0.6,"[{'period': 0, 'total_demand': 1.0, 'total_supply': 0.7, 'shortage_amount': 0.3, 'unsold': 0.0, 'shortage_percentage': 30.0, 'disrupted_manufacturers': [], 'fda_announcement': 'Initial shortage observed. Monitoring closely.'}, {'period': 1, 'total_demand': 1.1, 'total_supply': 0.7, 'shortage_amount': 0.4, 'unsold': 0.0, 'shortage_percentage': 36.36, 'disrupted_manufacturers': [], 'fda_announcement': 'Encouraging manufacturers to increase production.'}, {'period': 2, 'total_demand': 1.15, 'total_supply': 0.7, 'shortage_amount': 0.45, 'unsold': 0.0, 'shortage_percentage': 39.13, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA may expedite approvals for capacity expansion.'}, {'period': 3, 'total_demand': 1.1, 'total_supply': 0.85, 'shortage_amount': 0.25, 'unsold': 0.0, 'shortage_percentage': 22.73, 'disrupted_manufacturers': [], 'fda_announcement': 'First signs of supply increase observed.'}, {'period': 4, 'total_demand': 1.05, 'total_supply': 0.95, 'shortage_amount': 0.1, 'unsold': 0.0, 'shortage_percentage': 9.52, 'disrupted_manufacturers': [], 'fda_announcement': 'Supply improving, shortage reducing.'}, {'period': 5, 'total_demand': 1.0, 'total_supply': 1.0, 'shortage_amount': 0.0, 'unsold': 0.0, 'shortage_percentage': 0.0, 'disrupted_manufacturers': [], 'fda_announcement': 'Shortage resolved. Monitoring for stability.'}, {'period': 6, 'total_demand': 1.0, 'total_supply': 1.0, 'shortage_amount': 0.0, 'unsold': 0.0, 'shortage_percentage': 0.0, 'disrupted_manufacturers': [], 'fda_announcement': 'Market stable. No further interventions planned.'}]",0.3913,0.196771429,5,5,5.9,9.05,7,5,medium,zero_shot_trajectory,6,1,1,0,0,0,[],Market stable. No further interventions planned.,TRUE
gt_id_58,941fbb0c,0,2,2,4,0.05,0.6,"[{'period': 0, 'total_demand': 1.1, 'total_supply': 0.7, 'shortage_amount': 0.4, 'unsold': 0.0, 'shortage_percentage': 36.36, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA acknowledges current shortage, advises on conservation.'}, {'period': 1, 'total_demand': 1.15, 'total_supply': 0.7, 'shortage_amount': 0.45, 'unsold': 0.0, 'shortage_percentage': 39.13, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA encourages manufacturers to increase production capacity.'}, {'period': 2, 'total_demand': 1.1, 'total_supply': 0.85, 'shortage_amount': 0.25, 'unsold': 0.0, 'shortage_percentage': 22.73, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA reports manufacturers have begun capacity expansions.'}, {'period': 3, 'total_demand': 1.05, 'total_supply': 1.0, 'shortage_amount': 0.05, 'unsold': 0.0, 'shortage_percentage': 4.76, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA confirms supply is approaching normal levels.'}]",0.3913,0.25745,4,3,3.25,5.665,4,4,medium,zero_shot_trajectory,0,1.1,0.7,0.4,0,36.36,[],"FDA acknowledges current shortage, advises on conservation.",TRUE
gt_id_58,941fbb0c,0,2,2,4,0.05,0.6,"[{'period': 0, 'total_demand': 1.1, 'total_supply': 0.7, 'shortage_amount': 0.4, 'unsold': 0.0, 'shortage_percentage': 36.36, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA acknowledges current shortage, advises on conservation.'}, {'period': 1, 'total_demand': 1.15, 'total_supply': 0.7, 'shortage_amount': 0.45, 'unsold': 0.0, 'shortage_percentage': 39.13, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA encourages manufacturers to increase production capacity.'}, {'period': 2, 'total_demand': 1.1, 'total_supply': 0.85, 'shortage_amount': 0.25, 'unsold': 0.0, 'shortage_percentage': 22.73, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA reports manufacturers have begun capacity expansions.'}, {'period': 3, 'total_demand': 1.05, 'total_supply': 1.0, 'shortage_amount': 0.05, 'unsold': 0.0, 'shortage_percentage': 4.76, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA confirms supply is approaching normal levels.'}]",0.3913,0.25745,4,3,3.25,5.665,4,4,medium,zero_shot_trajectory,1,1.15,0.7,0.45,0,39.13,[],FDA encourages manufacturers to increase production capacity.,TRUE
gt_id_58,941fbb0c,0,2,2,4,0.05,0.6,"[{'period': 0, 'total_demand': 1.1, 'total_supply': 0.7, 'shortage_amount': 0.4, 'unsold': 0.0, 'shortage_percentage': 36.36, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA acknowledges current shortage, advises on conservation.'}, {'period': 1, 'total_demand': 1.15, 'total_supply': 0.7, 'shortage_amount': 0.45, 'unsold': 0.0, 'shortage_percentage': 39.13, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA encourages manufacturers to increase production capacity.'}, {'period': 2, 'total_demand': 1.1, 'total_supply': 0.85, 'shortage_amount': 0.25, 'unsold': 0.0, 'shortage_percentage': 22.73, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA reports manufacturers have begun capacity expansions.'}, {'period': 3, 'total_demand': 1.05, 'total_supply': 1.0, 'shortage_amount': 0.05, 'unsold': 0.0, 'shortage_percentage': 4.76, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA confirms supply is approaching normal levels.'}]",0.3913,0.25745,4,3,3.25,5.665,4,4,medium,zero_shot_trajectory,2,1.1,0.85,0.25,0,22.73,[],FDA reports manufacturers have begun capacity expansions.,TRUE
gt_id_58,941fbb0c,0,2,2,4,0.05,0.6,"[{'period': 0, 'total_demand': 1.1, 'total_supply': 0.7, 'shortage_amount': 0.4, 'unsold': 0.0, 'shortage_percentage': 36.36, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA acknowledges current shortage, advises on conservation.'}, {'period': 1, 'total_demand': 1.15, 'total_supply': 0.7, 'shortage_amount': 0.45, 'unsold': 0.0, 'shortage_percentage': 39.13, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA encourages manufacturers to increase production capacity.'}, {'period': 2, 'total_demand': 1.1, 'total_supply': 0.85, 'shortage_amount': 0.25, 'unsold': 0.0, 'shortage_percentage': 22.73, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA reports manufacturers have begun capacity expansions.'}, {'period': 3, 'total_demand': 1.05, 'total_supply': 1.0, 'shortage_amount': 0.05, 'unsold': 0.0, 'shortage_percentage': 4.76, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA confirms supply is approaching normal levels.'}]",0.3913,0.25745,4,3,3.25,5.665,4,4,medium,zero_shot_trajectory,3,1.05,1,0.05,0,4.76,[],FDA confirms supply is approaching normal levels.,TRUE
gt_id_60,e41d3fa2,0,2,2,4,0.05,0.6,"[{'period': 0, 'total_demand': 1.1, 'total_supply': 0.7, 'shortage_amount': 0.4, 'unsold': 0.0, 'shortage_percentage': 36.36, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA acknowledges potential shortage, advises on prudent use.'}, {'period': 1, 'total_demand': 1.05, 'total_supply': 0.7, 'shortage_amount': 0.35, 'unsold': 0.0, 'shortage_percentage': 33.33, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA encourages manufacturers to increase production capacity.'}, {'period': 2, 'total_demand': 1.02, 'total_supply': 0.85, 'shortage_amount': 0.17, 'unsold': 0.0, 'shortage_percentage': 16.67, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA reports manufacturer investments coming online soon.'}, {'period': 3, 'total_demand': 1.0, 'total_supply': 1.0, 'shortage_amount': 0.0, 'unsold': 0.0, 'shortage_percentage': 0.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA confirms resolution of the shortage.'}]",0.3636,0.2159,3,3,3.25,5.182,4,3,medium,zero_shot_trajectory,0,1.1,0.7,0.4,0,36.36,[],"FDA acknowledges potential shortage, advises on prudent use.",TRUE
gt_id_60,e41d3fa2,0,2,2,4,0.05,0.6,"[{'period': 0, 'total_demand': 1.1, 'total_supply': 0.7, 'shortage_amount': 0.4, 'unsold': 0.0, 'shortage_percentage': 36.36, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA acknowledges potential shortage, advises on prudent use.'}, {'period': 1, 'total_demand': 1.05, 'total_supply': 0.7, 'shortage_amount': 0.35, 'unsold': 0.0, 'shortage_percentage': 33.33, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA encourages manufacturers to increase production capacity.'}, {'period': 2, 'total_demand': 1.02, 'total_supply': 0.85, 'shortage_amount': 0.17, 'unsold': 0.0, 'shortage_percentage': 16.67, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA reports manufacturer investments coming online soon.'}, {'period': 3, 'total_demand': 1.0, 'total_supply': 1.0, 'shortage_amount': 0.0, 'unsold': 0.0, 'shortage_percentage': 0.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA confirms resolution of the shortage.'}]",0.3636,0.2159,3,3,3.25,5.182,4,3,medium,zero_shot_trajectory,1,1.05,0.7,0.35,0,33.33,[],FDA encourages manufacturers to increase production capacity.,TRUE
gt_id_60,e41d3fa2,0,2,2,4,0.05,0.6,"[{'period': 0, 'total_demand': 1.1, 'total_supply': 0.7, 'shortage_amount': 0.4, 'unsold': 0.0, 'shortage_percentage': 36.36, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA acknowledges potential shortage, advises on prudent use.'}, {'period': 1, 'total_demand': 1.05, 'total_supply': 0.7, 'shortage_amount': 0.35, 'unsold': 0.0, 'shortage_percentage': 33.33, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA encourages manufacturers to increase production capacity.'}, {'period': 2, 'total_demand': 1.02, 'total_supply': 0.85, 'shortage_amount': 0.17, 'unsold': 0.0, 'shortage_percentage': 16.67, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA reports manufacturer investments coming online soon.'}, {'period': 3, 'total_demand': 1.0, 'total_supply': 1.0, 'shortage_amount': 0.0, 'unsold': 0.0, 'shortage_percentage': 0.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA confirms resolution of the shortage.'}]",0.3636,0.2159,3,3,3.25,5.182,4,3,medium,zero_shot_trajectory,2,1.02,0.85,0.17,0,16.67,[],FDA reports manufacturer investments coming online soon.,TRUE
gt_id_60,e41d3fa2,0,2,2,4,0.05,0.6,"[{'period': 0, 'total_demand': 1.1, 'total_supply': 0.7, 'shortage_amount': 0.4, 'unsold': 0.0, 'shortage_percentage': 36.36, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA acknowledges potential shortage, advises on prudent use.'}, {'period': 1, 'total_demand': 1.05, 'total_supply': 0.7, 'shortage_amount': 0.35, 'unsold': 0.0, 'shortage_percentage': 33.33, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA encourages manufacturers to increase production capacity.'}, {'period': 2, 'total_demand': 1.02, 'total_supply': 0.85, 'shortage_amount': 0.17, 'unsold': 0.0, 'shortage_percentage': 16.67, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA reports manufacturer investments coming online soon.'}, {'period': 3, 'total_demand': 1.0, 'total_supply': 1.0, 'shortage_amount': 0.0, 'unsold': 0.0, 'shortage_percentage': 0.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA confirms resolution of the shortage.'}]",0.3636,0.2159,3,3,3.25,5.182,4,3,medium,zero_shot_trajectory,3,1,1,0,0,0,[],FDA confirms resolution of the shortage.,TRUE
gt_id_61,335264a0,0,2,9,4,0.05,0.333333333,"[{'period': 0, 'total_demand': 1.05, 'total_supply': 0.96, 'shortage_amount': 0.09, 'unsold': 0.0, 'shortage_percentage': 8.57, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA monitors situation, advises caution in stockpiling.'}, {'period': 1, 'total_demand': 1.1, 'total_supply': 0.96, 'shortage_amount': 0.14, 'unsold': 0.0, 'shortage_percentage': 12.73, 'disrupted_manufacturers': [3], 'fda_announcement': 'FDA encourages manufacturers to increase production capacity.'}, {'period': 2, 'total_demand': 1.08, 'total_supply': 0.96, 'shortage_amount': 0.12, 'unsold': 0.0, 'shortage_percentage': 11.11, 'disrupted_manufacturers': [3], 'fda_announcement': 'FDA announces potential importation of foreign supply.'}, {'period': 3, 'total_demand': 1.05, 'total_supply': 1.02, 'shortage_amount': 0.03, 'unsold': 0.0, 'shortage_percentage': 2.86, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA confirms importation plans, supply expected to normalize.'}]",0.1273,0.088175,4,3,3.9,4.698,4,4,medium,zero_shot_trajectory,0,1.05,0.96,0.09,0,8.57,[],"FDA monitors situation, advises caution in stockpiling.",TRUE
gt_id_61,335264a0,0,2,9,4,0.05,0.333333333,"[{'period': 0, 'total_demand': 1.05, 'total_supply': 0.96, 'shortage_amount': 0.09, 'unsold': 0.0, 'shortage_percentage': 8.57, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA monitors situation, advises caution in stockpiling.'}, {'period': 1, 'total_demand': 1.1, 'total_supply': 0.96, 'shortage_amount': 0.14, 'unsold': 0.0, 'shortage_percentage': 12.73, 'disrupted_manufacturers': [3], 'fda_announcement': 'FDA encourages manufacturers to increase production capacity.'}, {'period': 2, 'total_demand': 1.08, 'total_supply': 0.96, 'shortage_amount': 0.12, 'unsold': 0.0, 'shortage_percentage': 11.11, 'disrupted_manufacturers': [3], 'fda_announcement': 'FDA announces potential importation of foreign supply.'}, {'period': 3, 'total_demand': 1.05, 'total_supply': 1.02, 'shortage_amount': 0.03, 'unsold': 0.0, 'shortage_percentage': 2.86, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA confirms importation plans, supply expected to normalize.'}]",0.1273,0.088175,4,3,3.9,4.698,4,4,medium,zero_shot_trajectory,1,1.1,0.96,0.14,0,12.73,[3],FDA encourages manufacturers to increase production capacity.,TRUE
gt_id_61,335264a0,0,2,9,4,0.05,0.333333333,"[{'period': 0, 'total_demand': 1.05, 'total_supply': 0.96, 'shortage_amount': 0.09, 'unsold': 0.0, 'shortage_percentage': 8.57, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA monitors situation, advises caution in stockpiling.'}, {'period': 1, 'total_demand': 1.1, 'total_supply': 0.96, 'shortage_amount': 0.14, 'unsold': 0.0, 'shortage_percentage': 12.73, 'disrupted_manufacturers': [3], 'fda_announcement': 'FDA encourages manufacturers to increase production capacity.'}, {'period': 2, 'total_demand': 1.08, 'total_supply': 0.96, 'shortage_amount': 0.12, 'unsold': 0.0, 'shortage_percentage': 11.11, 'disrupted_manufacturers': [3], 'fda_announcement': 'FDA announces potential importation of foreign supply.'}, {'period': 3, 'total_demand': 1.05, 'total_supply': 1.02, 'shortage_amount': 0.03, 'unsold': 0.0, 'shortage_percentage': 2.86, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA confirms importation plans, supply expected to normalize.'}]",0.1273,0.088175,4,3,3.9,4.698,4,4,medium,zero_shot_trajectory,2,1.08,0.96,0.12,0,11.11,[3],FDA announces potential importation of foreign supply.,TRUE
gt_id_61,335264a0,0,2,9,4,0.05,0.333333333,"[{'period': 0, 'total_demand': 1.05, 'total_supply': 0.96, 'shortage_amount': 0.09, 'unsold': 0.0, 'shortage_percentage': 8.57, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA monitors situation, advises caution in stockpiling.'}, {'period': 1, 'total_demand': 1.1, 'total_supply': 0.96, 'shortage_amount': 0.14, 'unsold': 0.0, 'shortage_percentage': 12.73, 'disrupted_manufacturers': [3], 'fda_announcement': 'FDA encourages manufacturers to increase production capacity.'}, {'period': 2, 'total_demand': 1.08, 'total_supply': 0.96, 'shortage_amount': 0.12, 'unsold': 0.0, 'shortage_percentage': 11.11, 'disrupted_manufacturers': [3], 'fda_announcement': 'FDA announces potential importation of foreign supply.'}, {'period': 3, 'total_demand': 1.05, 'total_supply': 1.02, 'shortage_amount': 0.03, 'unsold': 0.0, 'shortage_percentage': 2.86, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA confirms importation plans, supply expected to normalize.'}]",0.1273,0.088175,4,3,3.9,4.698,4,4,medium,zero_shot_trajectory,3,1.05,1.02,0.03,0,2.86,[],"FDA confirms importation plans, supply expected to normalize.",FALSE
gt_id_66,c134cc55,0,2,6,10,0.05,0.5,"[{'period': 0, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA monitoring supply levels; no immediate action required.'}, {'period': 1, 'total_demand': 1.05, 'total_supply': 0.92, 'shortage_amount': 0.13, 'unsold': 0.0, 'shortage_percentage': 12.38, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA advises manufacturers to consider capacity expansion.'}, {'period': 2, 'total_demand': 1.1, 'total_supply': 0.92, 'shortage_amount': 0.18, 'unsold': 0.0, 'shortage_percentage': 16.36, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA announces potential for expedited review of capacity expansions.'}, {'period': 3, 'total_demand': 1.1, 'total_supply': 0.92, 'shortage_amount': 0.18, 'unsold': 0.0, 'shortage_percentage': 16.36, 'disrupted_manufacturers': [1], 'fda_announcement': 'FDA confirms disruption at Manufacturer 1; advises market to prepare.'}, {'period': 4, 'total_demand': 1.05, 'total_supply': 0.46, 'shortage_amount': 0.59, 'unsold': 0.0, 'shortage_percentage': 56.19, 'disrupted_manufacturers': [1], 'fda_announcement': 'FDA urges manufacturers to expedite capacity recovery.'}, {'period': 5, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA notes recovery of Manufacturer 1; supply expected to stabilize.'}, {'period': 6, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA continues monitoring; no further disruptions reported.'}, {'period': 7, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA encourages strategic investments to prevent future shortages.'}, {'period': 8, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA reports stable market conditions; no immediate concerns.'}, {'period': 9, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA concludes monitoring; market expected to remain stable.'}]",0.5619,0.14929,10,,8.74,12.016,10,5,medium,zero_shot_trajectory,0,1,0.92,0.08,0,8,[],FDA monitoring supply levels; no immediate action required.,TRUE
